retail,categoria,precio_internet,comentario,rating
ripley,tecnologia,439990.0,Computador rapido Lo unico que la bateria no no dura tantas horas Para los estudios es recomendable Un mes de uso,5.0
ripley,tecnologia,459990.0,Pesimo,1.0
ripley,tecnologia,159990.0,"Excelente producto, cumple con sus especificaciones Lo compre para mi hijo, para que juegue en aplicaciones educativas y pueda sus videos",5.0
ripley,tecnologia,209990.0,"Excelente tablet, amigable y facil de usar para hacer tareas con los ninos",5.0
ripley,hogar,279990.0,"La cama en si es hermosa, el armado es un asco, las instrucciones pesimas nos demoramos 5 hrs en armarla pero vale la pena totalmente     ",5.0
ripley,hogar,269990.0,"Me encanto la cama, muy blandita, comoda y firme, muchos dicen que las ruedas no sirven pero en mi caso funcionan a la perfeccion, no tengo quejas Es mas, me encanta ",5.0
ripley,hogar,33990.0,"Buen producto,buena calidad Tal vez un poco holgadas para 2 plazasRecomendables",5.0
ripley,hogar,27990.0,Pesima calidad No se de donde sacaron los 300 hilos Parecen un verdadero trapo De asperas y acartonadas no tienen nada No las compren por ese precio encuentran algo mucho mejor,1.0
ripley,hogar,25990.0,La tengo hace un ano y sigue como nueva Una excelente compra,5.0
ripley,hogar,12790.0,"Muy buenas, recomendadas, son gruesas deben tomarlo en cuenta, con el tiempo como cualquier otra almohada adelgazan",5.0
ripley,hogar,6990.0,Buen producto a buen precio,5.0
ripley,hogar,329990.0,A 9 meses de haber comprado mi cama la sigo amando Totalmente recomendada,5.0
ripley,hogar,429990.0,"Es excelente producto, muy comodo el colchon, idoneo para personas que sufren de dolores lumbares Los veladores y el respaldo son Bonitos y de buena calidad, coherente con el precio",5.0
ripley,hogar,339990.0,"Muy mal producto, la base boxspring se suelta al mes de uso, yo llevo 1 ano ya usandolo y la base suena muchisimo, cruje y rechina, ademas el colchon se deforma al par de meses",1.0
ripley,hogar,119990.0,Lo compre hace 1 mes y todo bien hasta el momento muy comodo,5.0
ripley,hogar,169990.0,"Pesimo es super duro, colchon bajo  Se sienten los resortes",1.0
ripley,hogar,47990.0,Excelente  Me encantaron!!!!,5.0
ripley,hogar,29990.0,"Bueno, muy comodas un poco planas pero estan perfectas para mi,",5.0
ripley,hogar,33990.0,"Todo iba bien con este cubrecolchon hasta que puse el calientacamas, el cubrecolchon y las sabanas blancas se me pusieron amarillas, de que no pasa el agua,no pasa pero eso que se ponga amarilla la ropa de cama tipo grasa por que parece que se derritiera no me gusta",3.0
ripley,hogar,229990.0,"La ame, limpia y limpia,  me tiene impecable, por que no la descubri antes!! es la mejor inversion, aspira, trapea, Esperanzita llego a mi hogar y nunca mas se ira",5.0
ripley,hogar,309990.0,"Maravillosa, el consumo energetico es bajo y lo mejor que no me enrreda la ropa como me pasaba con mi antigua lavadora de otra marca, y el tiempo de lavado es mucho mas corto",5.0
ripley,tecnologia,49990.0,"Buen producto, facil de usar y comodo",5.0
ripley,tecnologia,129990.0,"Me encanta , hermoso diseno ,liviano y muy practico,  lo uso todo el dia,  me gusta porque me mide mis pasos , calorias y hasta mi ritmo cardiaco,  de verdad me encanta mi smartwatch",5.0
ripley,tecnologia,179990.0,"Bonito Pero muy malo como medidor De actividades No lo recomiendo, lejos mejor Un Garmin Basico",5.0
ripley,moda,17490.0,"Jeans no elasticado, tallaje pequeno pedi talla 38 que es mi talla habitual y me quedo chico, es realmente lindo tal como se ve en la imagen solo lo comentado que su tallaje es pequeno",5.0
ripley,moda,11890.0,Es super suave y muy bonito,5.0
ripley,tecnologia,399990.0,"Mal sonido, y la bateria dura muy poco!!!!para uso basico la",3.0
ripley,tecnologia,479990.0,Precio calidad es lo mejor que puedes comprar  lo recomiendo por el hecho de ser un core i3 8145u que corre hasta 39 GHz  levanta programas pesados,5.0
ripley,tecnologia,429990.0,"Es un buen computador a precio razonable Lo he usado para funciones basicas y me ha funcionado sin problemas Liviano, bonito diseno, pantalla adecuada Por momentos suena bastante el ventilador pero nada del otro mundo La mayoria del tiempo sin ningun ruido El sensor de huella digital es practico Quede contento con la compra, me ayudara mucho para mis estudios Recomendado",5.0
ripley,tecnologia,509990.0,"Bastante buen computador Rapido, agil y mega liviano Un detalle: el sonido del ventilador es mas fuerte de lo esperado",5.0
ripley,tecnologia,459990.0,"Me gusto mucho, esteticamente es muy lindo y elegante Es rapido tambien, buen audio y buena definicion de pantalla",5.0
ripley,tecnologia,209990.0,"Es genial, tiene todo lo que se necesita, ademas de rapido y el lapiz es un excelente complemento",5.0
ripley,hogar,279990.0,"Extremadamente dificil de armar, 2 tardes enteras tratando de descifrar un manual que viene mal traducido, les recomiendo que al no venir marcadas las tablas, ustedes mismos las marquen antes de empezar a armar, los palitos que vienen para soportar el colchon son muy delgados pensando que ninos ocuparan la cama y tienden a saltar sobre ella, en cuanto a espacio la habitacion de mi hija se ve mucho mas pequena ahora que antes",3.0
ripley,hogar,269990.0,Muy buen producto,5.0
ripley,hogar,27990.0,"Aun no la uso, pero a simple vista no le veo los 300 hilos, mas bien es puro poliester Por otro lado, no se parecen en nada al color que aparece en la foto, compre las gris y me llego un plateado super claro Ahi no mas",3.0
ripley,hogar,25990.0,"Es excelente los dos primeros anos luego va perdiendo la adaptabilidad y se ponen duras, dejando dolor de cuello",3.0
ripley,hogar,6990.0,Casi se evapora al apoyarse,5.0
ripley,hogar,329990.0,"Me llego el producto el 8 de Junio, la verdad es que el colchon es muy comodo, vengo de un colchon que se hundia y mataba mi espalda, mire muchos comentarios sobre esta cama antes de comprarla, mire comentarios y compare, y siempre va a haber algun mal comentario pero al final decidi comprarla, fue la mejor decision, no hizo ni falta el respaldo, la cama no es dura ni blanda un punto medio excelente, la altura es super buena, facil de limpiar abajo, la recomiendo 100%",5.0
ripley,hogar,339990.0,"Excelente producto, facil de armar y de muchas ayuda para mis dolores de espalda 100 % recomendable",5.0
ripley,hogar,119990.0,Es super comodo !,5.0
ripley,hogar,47990.0," Que almohadas!, son una satisfaccion para la noche, siempre tuve problemas para conciliar el sueno pero desde que las compre, fue un cambio magnifico Son muy ricas al tacto y realmente comodas, vuelve muy rapido a su forma natural",5.0
ripley,hogar,29990.0,"La verdad parecia bueno ,pero son muy planas al usar es como dormir sin almohada no me gusto la funda buena calidad",1.0
ripley,hogar,33990.0,Excelente producto,5.0
ripley,hogar,229990.0,"es perfecto para mantener el piso limpio y limpiar bajo las camas, totalmente recomendado",5.0
ripley,hogar,309990.0,"Busque las caracteristica de todas las marcas, para comprar una lavadora grande y esta me gusto por su ahorro energico y que era de fabricante y no me equivoque mi ropa limpia y sin enredos al colgar",5.0
ripley,tecnologia,49990.0,Es comodo de usar y util,5.0
ripley,tecnologia,129990.0,Me encanto es super practico y util! Ademas el color es hermoso       ,5.0
ripley,tecnologia,179990.0,Excelente producto me ha servido de mucho para mi dia dia ya que monitoreo mis ejercicios atraves de este smartwatch ademas agregar el precio esta inperdible,5.0
ripley,moda,17490.0,"Me encanto, tela gruesa, buen calce, talla normal Lo unico es que no es elasticado asi que cuesta un poco subirlo",5.0
ripley,moda,11890.0,"Es maravilloso, es tal cual como se ve en la foto y es suavecito, fue una buena decision",5.0
ripley,tecnologia,399990.0,Es rapido y muy portatil,5.0
ripley,tecnologia,479990.0,"me sorprende lo rapido que demora en encender, teclado agradable, tamano compacto y liviano No le doy 5 estrellas porque los parlantes suenan muy bajo",5.0
ripley,tecnologia,429990.0,"Excelente equipo , tenia miedo de comprarlo por los comentarios sobre la bateria que duraba poco  y el ventilador que sonaba mucho y nada que ver  es perfecto , rapido , dura bastante la bateria y con un diseno precioso  100% recomendado feliz con la compra y el servicio de entrega  un 7",5.0
ripley,tecnologia,509990.0,"Buen equipo, buena rapidez Creo que la limitacion esta en la version de Windows Home Vendanlo con Windows professional y seria mucho mejor Windows Home es muy limitado Tambien, la posibilidad de un disco adicional no es malo Sirve para trabajar o cosas del colegio de los ninos, pero el SO con el que viene el equipo, limita mucho el equipo",5.0
ripley,tecnologia,459990.0,Excelente computador Rapido,5.0
ripley,hogar,279990.0,"Podrian mejorar la descripcion especificando que el color es blanco invierno, y agregando las medidas del escritorio que es bastante pequeno",5.0
ripley,hogar,269990.0,"Buen producto, cumple con el proposito Tenemos dos de estas camas hace 8 meses y el colchon de arriba es maravilloso El colchon de abajo es aceptable para usos eventuales Mi unico pero son las ruedas, se traban aun cuando estan desbloqueadas",5.0
ripley,hogar,27990.0,300 hilos de lija Espantosas,1.0
ripley,hogar,25990.0,excelente compra muy conforme ,5.0
ripley,hogar,6990.0,"Comoda para dormir, super blanda Si gusta dormir casi plano, esta cumple la funcion",5.0
ripley,hogar,329990.0,Excelente producto! Muy comodo el colchon y la cama espaciosa,5.0
ripley,hogar,47990.0,"Almohadas comodas,  cumplen con las expectativas",5.0
ripley,hogar,29990.0,"Pesimo producto Muy poco relleno, son practicamente planas Las plumas son duras como plastico Expelen un olor muy desagradable, como un gallinero Mala compra Lo devolver",1.0
ripley,hogar,33990.0,El producto cumple su proposito de proteger el colchon He tenido dos accidentes de derrame en la cama y nada a traspasado hacia abajo,5.0
ripley,hogar,229990.0,"Demasiado bueno, Me encanto!!!! limpia super bien,  bajo la cama deja impecable, saca todas las pelusas y trapea, es lo mejor!!!!  mi Esperanzita, jajajajajaja",5.0
ripley,hogar,309990.0,Andaba buscando tecnologia invierte ya que me dijeron que ahorran energia y esta lavadora cumple con eso en mi casa estan fascinado la tapa cierra suave y tiene un programa que es para lavar rapido maravilloso,5.0
ripley,tecnologia,179990.0,"Buen Smartwatch, con multiples y variadas funciones Buenos materiales de manufactura Correa algo delgada para el tamano del reloj Para mi gusto algo pesado",5.0
ripley,moda,17490.0,"Tallaje pequeno, no es elasticado, en esta marca yo soy 40-42, lei los comentarios de que era apretado de cintura y pedi un 42, aun asi me quedo pequeno",3.0
ripley,tecnologia,399990.0,lo mejor de todo es la mochila en las primeras 3 horas de uso:,3.0
ripley,tecnologia,429990.0,"Excelente, precio/calidad bien El unico detalle, es que cuando solicito actualizacion no se pudo ocupar mas el scanner de huella",5.0
ripley,tecnologia,509990.0,Muy rapido y moderno   Mi hija quedo feliz,5.0
ripley,tecnologia,459990.0,"muy liviano, rapido, excelente procesador Precio - calidad conforme",5.0
ripley,hogar,279990.0,"La cama es linda y ahora espacio, pero la calidad de los rieles no es buena Trae piezas plasticas que son de corta duracion  El manual de armado no es claro",3.0
ripley,hogar,269990.0,Pesimo Los colchones son de muy mala calidad Sobre todo el bajo no lleva ni 3 meses y ya se sienten los resortes el superior se deforma facilmente,1.0
ripley,hogar,6990.0,Buen producto pero tiene poco relleno,5.0
ripley,hogar,329990.0,"muy comoda,la recomiendo",5.0
ripley,hogar,29990.0,"Delgadas para mi gusto, ya que me gustan las almohadas altas Sensacion y calidad en general bien",3.0
ripley,hogar,229990.0,"Es genial, tiene muchos utensilios y la diferencia entre el antes y despues es notoria El unico pero que le pondria es que teniendo un wifi de 5g y que puede manejarse a 24, no reconoce ninguno, pero lo pude configurar con el internet del telefono y quedo programada",5.0
ripley,hogar,309990.0,Buscaba una lavadora con sistema inverter  un amigo me recomendo la marca y estoy muy impresionado sobre todo por el consumo de energia y agua que es muy bajo ademas de no enredar la ropa tiene un sistema de lavado muy rapido en comparacion a otras marcas se demora por lo me os unos 30 minutos menos,5.0
ripley,moda,17490.0,"Es un pantalon muy hermoso, aunque pedi mi talla  habitual que es 38 y me quedo muy apretado en la cintura, hubiera preferido pedir una talla mas pero aun asi me encanto   ",5.0
ripley,tecnologia,429990.0,"Excelente equipo, el i3 anda muy rapido en conjunto con el disco ssd, mas que un Ryzen 5 2500U y hdd normal (tambien tengo ese equipo), parte en cuestion de pocos segundos Es muy compacto y liviano, ademas de tener un gabinete muy bonito, hay que se cuidadoso para no rayarlo eso si La bateria me ha durado aprox 8-9 horas dandole un uso normal Es cierto que el ventilador suena un poco, pero es muy ocasionalmente cuando se activa, un par de veces al dia, aun usandolo en su maximo rendimiento Hay que considerar que eso puede variar segun las condiciones de ventilacion y temperatura bajo las cuales se use En resumen, excelente maquina, recomendable si no te molesta que a veces suene el ventilador",5.0
ripley,tecnologia,509990.0,"es un notebook avanzado es una tremenda maquina buen procesador, con la ram justa el unico inconveniente es que la tarjeta de  wifi no sirve para 5 ghz, pero mayormente anda muy bien sin ruido en ventilador, se demora 5 segundos en partir, diseno elegante, no posee coneccion para rj45 , sin disco optico, excelente disco duro ssd 256 gb, es una buena inversion lo recomiendo investigue 1 ,mes diferentes notebooks y tome una buen desicion, claro si usas edicion de videos te sirve, pero a nivel basico, si eres gamer no te servira-",5.0
ripley,tecnologia,459990.0,"Despacho rapido, todo llego bien , equipo bonito y muy bueno",5.0
ripley,hogar,279990.0,"producto se ve muy lindo en la pagina, pero es un asco el armado seguimos la hoja que viene con un instructivo demasiado escueto y muy poco explicativo, casi 5 horas armando la cama y al final no calzaron todas las piezas llamamos al telefono para la asistencia y puro que nos dan soluciones parches Asi llevamos mas de 2 semanas sin que mi hija pueda utilizar su cama pesima compra, totalmente arrepentidos del producto, ni siquiera por lo que cuesta ,que es caro vale la pena al final puros dolores de cabeza",1.0
